Algo,Vers,Args,Dataset,Seed,Score,Train,Test,Dur,Model
memetico,32dc3f2ce2f1-int,args__-d_0.00001-dd_adp-rnd-dc_5-dm_stale-ext-g_1000-f_10-ld_0.2-ls_cnm-mr_0.2-mt_900-o_pcor,pbf-ad-men-tr-h_ss,996899548,pcor,0.290245786368284131,0.290245786368284131,906.653999999999996,(2*B2-2446)+(-4036)/(()+(-11*B2-14264)/((-6*B2+7134)+(1)/((1)+(1)/((22*B2)+(1)/((1)+(-B2)/(()))))))
memetico,32dc3f2ce2f1-int,args__-d_0.00001-dd_adp-rnd-dc_5-dm_stale-ext-g_1000-f_10-ld_0.2-ls_cnm-mr_0.2-mt_900-o_pcor,pbf-ad-men-tr-h_ss,655487906,pcor,0.293199262938617533,0.293199262938617533,908.388000000000034,(-20)+(1)/(()+(13)/(()+(-23*B2)/((24)+(3*B2)/(()+(23*B2)/((B2)+(-5*B2)/((12)+(31*B2+15)/(()+(1)/((4*B2)))))))))
memetico,32dc3f2ce2f1-int,args__-d_0.00001-dd_adp-rnd-dc_5-dm_stale-ext-g_1000-f_10-ld_0.2-ls_cnm-mr_0.2-mt_900-o_pcor,pbf-ad-men-tr-h_ss,94074362,pcor,0.293092921364369041,0.293092921364369041,902.682999999999993,(78)+(83*B2+55)/((-B2-182))
memetico,32dc3f2ce2f1-int,args__-d_0.00001-dd_adp-rnd-dc_5-dm_stale-ext-g_1000-f_10-ld_0.2-ls_cnm-mr_0.2-mt_900-o_pcor,pbf-ad-men-tr-h_ss,200193720,pcor,0.292257782996305449,0.292257782996305449,909.631999999999948,(B2-3)+(-31)/(()+(2)/((8)+(-25*B2+20)/((-30)+(-2*B2)/(()+(31*B2-6)/((2*B2))))))
memetico,32dc3f2ce2f1-int,args__-d_0.00001-dd_adp-rnd-dc_5-dm_stale-ext-g_1000-f_10-ld_0.2-ls_cnm-mr_0.2-mt_900-o_pcor,pbf-ad-men-tr-h_ss,89115150,pcor,0.292640895013978719,0.292640895013978719,903.239000000000033,(B2-3)+(-410*B2+33)/((28)+(7*B2+3)/((8)+(-42*B2+4)/((-B2+4))))
memetico,32dc3f2ce2f1-int,args__-d_0.00001-dd_adp-rnd-dc_5-dm_stale-ext-g_1000-f_10-ld_0.2-ls_cnm-mr_0.2-mt_900-o_pcor,pbf-ad-men-tr-h_ss,822969669,pcor,0.293163559370494209,0.293163559370494209,912.778999999999996,(6)+(64*B2-78)/((21)+(2*B2+71)/((14)+(-34)/((23*B2-8)+(-26*B2+22)/((-8)))))
memetico,32dc3f2ce2f1-int,args__-d_0.00001-dd_adp-rnd-dc_5-dm_stale-ext-g_1000-f_10-ld_0.2-ls_cnm-mr_0.2-mt_900-o_pcor,pbf-ad-men-tr-h_ss,78004189,pcor,0.292672132147436481,0.292672132147436481,902.006999999999948,(-8)+(-13*B2-6)/(()+(22*B2-12)/((-90)+(-11*B2)/((B2+80))))
memetico,32dc3f2ce2f1-int,args__-d_0.00001-dd_adp-rnd-dc_5-dm_stale-ext-g_1000-f_10-ld_0.2-ls_cnm-mr_0.2-mt_900-o_pcor,pbf-ad-men-tr-h_ss,749740781,pcor,0.291282528586144118,0.291282528586144118,910.869000000000028,(-73*B2)+(1486*B2+1685)/(()+(-2*B2-4309)/((-304)+(-658)/((1358*B2))))
memetico,32dc3f2ce2f1-int,args__-d_0.00001-dd_adp-rnd-dc_5-dm_stale-ext-g_1000-f_10-ld_0.2-ls_cnm-mr_0.2-mt_900-o_pcor,pbf-ad-men-tr-h_ss,643585719,pcor,0.292853886221195348,0.292853886221195348,901.254000000000019,(-29)+(77*B2)/(()+(B2+3)/((15)+(9)/((17)+(-53*B2+35)/((3*B2-19)))))
memetico,32dc3f2ce2f1-int,args__-d_0.00001-dd_adp-rnd-dc_5-dm_stale-ext-g_1000-f_10-ld_0.2-ls_cnm-mr_0.2-mt_900-o_pcor,pbf-ad-men-tr-h_ss,609356994,pcor,0.293131838711630843,0.293131838711630843,906.48599999999999,(201)+(-31*B2)/((B2)+(112*B2+33)/((B2-9)+(28*B2+17)/((-64))))
