Algo,Vers,Args,Dataset,Seed,Score,Train,Test,Dur,Model
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-t-t,749740781,0.705021149,0.705021149,904.695,(-7*B2)+(21*B2)/(()+(67)/((2*B2-118))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-t-t,783871696,0.705023932,0.705023932,924.164,(-50)+(-B2+68)/(()+(1)/((35*B2-63))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-t-t,179016853,0.705026757,0.705026757,909.885,(10*B2-10)+(5*B2-10)/(()+(17)/((-B2+34))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-t-t,89115150,0.705026761,0.705026761,922.967,(56)+(113*B2+6)/(()+(-37)/((-157)+(186*B2)/((83)))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-t-t,420875574,0.705029068,0.705029068,958.446,(2*B2-168)+(236*B2-114)/((-B2-47)+(11*B2-4)/((40)+(-75)/((29*B2+5)+(-31*B2+2)/((24))))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-t-t,909532800,0.70502969,0.70502969,901.763,(48)+(46)/(()+(5)/((51*B2)+(2*B2)/(()+(-96)/((35*B2))))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-t-t,189372279,0.705029725,0.705029725,921.817,(19*B2-1)+(-40*B2-28)/(()+(-37)/((-B2+53))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-t-t,996899548,0.705029781,0.705029781,917.267,(2*B2)+(-7*B2+33)/((2)+(-B2+2)/((-55)+(21*B2)/((24*B2)+(14*B2+26)/((1)+(-38*B2+1)/((17*B2+1)+(4)/((4*B2+14)+(1)/(()+()/(()+(B2)/(()))))))))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-t-t,242535398,0.70502986,0.70502986,902.904,(-10*B2+19)+(B2-73)/(()+(5)/((-14*B2+5))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-t-t,200193720,0.705029942,0.705029942,909.113,(-11*B2)+(-B2+48)/(()+(-10)/((8)+(20*B2-27)/((4)))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-t-t,545569627,0.705030939,0.705030939,917.68,(12*B2+19)+(-3*B2)/(()+(-159)/((-9*B2)+(-33)/((13)))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-t-t,803110212,0.705031039,0.705031039,906.947,(78*B2)+(31*B2-112)/(()+(27)/((10)+(-51*B2+55)/((43)))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-t-t,762838704,0.705031904,0.705031904,932.342,(33)+(-7*B2+36)/((4)+(-B2)/((-16)+(9*B2)/((19)+(36*B2)/((2*B2)+(31*B2)/((-14*B2-66)))))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-t-t,982897,0.70503362,0.70503362,915.105,(B2-41)+(-183*B2+86)/((B2)+(174*B2+15)/((3*B2+23)+(-30)/((-139)+(16)/((185*B2-13))))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-t-t,643585719,0.705040548,0.705040548,922.075,(22)+(-42*B2)/(()+(2)/((-6)+(2*B2-51)/((15)+(21*B2)/((5)+(22)/(()))))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-t-t,887220396,0.705040548,0.705040548,942.53,(96*B2+48)+(10*B2-67)/(()+(-3)/((B2-20)+(-30)/((2)))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-t-t,746126019,0.705044445,0.705044445,941.999,(-5*B2-10)+(11*B2+49)/((-12)+(-12*B2+7)/((-B2+12)+(-13)/((-12*B2)+(12)/((-11*B2+6))))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-t-t,689009893,0.7050458,0.7050458,913.346,(B2)+(15*B2+3)/((-3*B2-5)+(22*B2-17)/((8)+(15*B2-28)/((-33*B2+22)+(16*B2+13)/((14*B2-10))))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-t-t,94074362,0.705047387,0.705047387,909.541,(-45*B2-42)+(30*B2-28)/(()+(34)/((B2-18)+(31)/((48*B2+58)+(61)/(())))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-t-t,210400242,0.705048357,0.705048357,900.317,(5)+(-31*B2)/(()+(8)/((45)+(14)/(()+(22)/((-B2)+(31)/((-30*B2)+(-16*B2+11)/((-38))))))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-t-t,847114584,0.705056235,0.705056235,928.036,(-8*B2+23)+(B2)/(()+(3)/(()+(-33)/(()+(31*B2)/((34*B2-1)+(18*B2)/(()+(21)/((-B2)+(4)/((1)))))))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-t-t,813484325,0.705057491,0.705057491,910.634,(63*B2+54)+(B2-2)/(()+(-71)/((66*B2-40)+(81)/((-22)+(28*B2-3)/((-27)+(-32)/((2*B2-3)+(21)/((33*B2))))))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-t-t,892528298,0.705064706,0.705064706,904.771,(-2*B2-12)+(13*B2-8)/(()+(1)/((9)+(B2-33)/((-4)+(-4*B2-16)/((-7)+(22*B2+2)/(()))))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-t-t,460406752,0.705064781,0.705064781,915.983,(9)+(-28*B2+18)/(()+(20*B2+35)/((-61*B2-21)+(29*B2-31)/(()+(61)/(()+(-27*B2+8)/((-14)+(28)/((21*B2+6))))))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-t-t,529815240,0.705065188,0.705065188,919.028,(38)+(-18*B2)/(()+(-24*B2)/((-23*B2)+(-B2)/(()+(33)/((-11*B2+9)+(-28)/((-13*B2-8)+(-4)/((13)+(6)/((16*B2)+(13)/((-3))))))))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-t-t,720171473,0.705067853,0.705067853,927.506,(5)+(1)/(()+(-2)/((27*B2)+(29*B2+2)/(()+(20)/(()+(1)/(()+(1)/((9)+(2)/(()+(15)/((-3*B2))))))))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-t-t,883380217,0.705077983,0.705077983,902.089,()+(-25*B2-16)/(()+(-7)/((9)+(-3*B2+24)/((21)+(20)/(()+(-10)/(()+()/((-20*B2+13)+(-12*B2-16)/(()+(4)/((-10*B2+28)+(1)/((22*B2+4)))))))))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-t-t,186533770,0.705080082,0.705080082,902.834,(B2+1)+(-153*B2+90)/((B2+43)+(41)/((57))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-t-t,795993283,0.705103968,0.705103968,946.126,(-29*B2-18)+(5*B2-14)/(()+(20)/((-32)+(-35*B2)/((-15)))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-t-t,97765226,0.705149035,0.705149035,910.093,(B2)+(155*B2-149)/((-B2-29)+(86*B2)/((-22*B2-136))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-t-t,78004189,0.705177479,0.705177479,941.11,(-B2-7)+(-6*B2-20)/((-13*B2+1)+(-134*B2+33)/((-10)+(19*B2+115)/((-59*B2-7)+(-23*B2-15)/((26*B2-1)+(13*B2-13)/((44*B2+16)+(-1)/(())))))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-t-t,555568272,0.705220652,0.705220652,926.477,(21*B2)+(4*B2)/(()+(1)/((-B2-4)+(23*B2-5)/((2*B2)+(18*B2-10)/(()+(-11)/((1)+()/(()+(11)/(()))))))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-t-t,241406868,0.705337067,0.705337067,928.006,(74*B2-13)+(B2-21)/(()+(20)/((-27*B2-1)+(-7)/((-4*B2+15)))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-t-t,554427394,0.705503137,0.705503137,933.267,(-2)+(-4*B2)/((-1)+(2)/((-3)+(25*B2)/((8*B2+29)+(5)/((-5)+(26)/((5)+(-10)/((-18*B2))))))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-t-t,656287983,0.705828493,0.705828493,931.253,(15*B2)+(-22*B2)/(()+(9)/((-11*B2)+(10*B2-17)/(()+(29)/((16*B2)+(24)/(()+(4)/((-2*B2-25))))))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-t-t,655487906,0.705969611,0.705969611,910.034,(6*B2)+(22*B2)/(()+(1)/((-1)+(23*B2)/(()+(1)/((21*B2)+()/((-17)+()/((2)+(-7*B2)/((4*B2-18)))))))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-t-t,580714592,0.70725862,0.70725862,916.861,(3*B2)+(9)/(()+(1)/((40)+(22*B2-2)/(()+(-25)/((19*B2+16)+(-15*B2+3)/((1)+(7*B2)/((-30*B2))))))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-wa_a,186533770,0.726576912,0.726576912,909.227,(-50)+(-102)/((-18*B2+30)+(31)/((-67*B2+127))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-a_wa,689009893,0.726794872,0.726794872,971.114,(-10*B2)+(28)/(()+(-25*B2+14)/((27)+(15*B2)/((2*B2)+(-17)/((23*B2)+(-27*B2+10)/((-22*B2)+(B2)/((-22*B2)+(-26*B2)/((6*B2)+(14*B2+16)/((-16*B2))))))))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-a_wa,874573871,0.727054696,0.727054696,909.274,(-24)+(1)/((1)+(2*B2-10)/((-15*B2+17)+(-12*B2)/((10*B2)+(-21*B2+13)/(()+(6*B2)/((-22*B2)+(13)/((-18*B2)+(1)/((13)+(-15*B2-5)/((-23*B2+9))))))))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-a_wa,643585719,0.727341104,0.727341104,959.403,(11*B2)+(23*B2-23)/((-2)+(32*B2+5)/((-B2-4)+(15*B2+4)/((3*B2+10)+(-31*B2+15)/((-13*B2+7))))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-a_wa,554427394,0.727626256,0.727626256,941.98,()+(1)/(()+(24*B2-20)/((-13)+(15*B2-18)/((1)+(-15*B2+3)/((-25*B2-8)+(6*B2)/((1)+(30*B2)/((1)+(-21)/((1)+(1)/((30*B2)+(-10)/((5)+(1)/((-11))))))))))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-a_wa,179016853,0.727658745,0.727658745,1042.89,(B2+28)+(30*B2-12)/((5*B2-22)+(12)/((-10*B2)+(-15)/((11)+(-62*B2-4)/((22*B2-9))))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-wa_a,210400242,0.727786331,0.727786331,978.038,(8)+(22)/((-17*B2+29)+(-B2-14)/((16*B2-29)+(-17*B2)/((9*B2+23)))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-wa_a,554427394,0.728098157,0.728098157,920.898,(-10)+(363)/((-2087*B2+1526)+(-632*B2+591)/((768*B2-1457))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-wa_a,892528298,0.728200484,0.728200484,920.53,(4)+(7)/((-23*B2+21)+(5*B2+1)/((13*B2+1)+(-8*B2-15)/((8*B2-14)))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-a_wa,186533770,0.72840014,0.72840014,940.487,(9)+(-7*B2)/((1)+(25*B2+1)/((-19*B2)+(24*B2+29)/((-16*B2-2)+(-17*B2-5)/((7*B2+20)+(26*B2+29)/((-5*B2+1)+()/((13*B2-11)+(-6)/((2)+()/((-10)+(-18)/((-11*B2)))))))))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-wa_a,1339061,0.728498832,0.728498832,958.676,(1651)+(-2754*B2-164)/((-3)+(-2251*B2-12775)/((75*B2-928)+(71*B2)/((-141*B2+267)))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-wa_a,803110212,0.72862398,0.72862398,915.238,(441)+(230*B2-124)/((94*B2-93)+(-13)/((-16*B2+27)+(-20)/((-7)))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-wa_a,847114584,0.728743652,0.728743652,1012.6,(-3*B2)+(-14)/(()+(B2-1)/((-54)+(22*B2-10)/((31*B2)+(-17*B2)/((B2)+(12*B2)/((-17)+()/((15*B2+42)+()/((5)+(-6*B2)/((-7*B2))))))))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-a_wa,545569627,0.728754096,0.728754096,909.581,(20*B2)+(13*B2)/((-17*B2-1)+(-4*B2-1)/((2*B2)+(-11*B2)/((-22*B2+1)+(8*B2)/(()+(-6*B2)/((-6*B2-8)+(-1)/(()+(22)/(()+(9)/((-7*B2)+()/((-6*B2+7)))))))))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-wa_a,208824629,0.728778534,0.728778534,929.937,(-5)+(-817*B2-12)/((-12*B2+10)+(32*B2+15)/((-54*B2-28)+(81*B2)/((7*B2-12)))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-a_wa,795993283,0.728805624,0.728805624,913.462,(-18)+(4*B2)/((4*B2-22)+(-2)/((19*B2-10))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-wa_a,883380217,0.728813655,0.728813655,920.705,()+(20*B2+9)/((9*B2-12)+(4)/((25*B2+5)+(-38)/(()+(5*B2-8)/((2))))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-a_wa,241406868,0.728933338,0.728933338,932.858,(3*B2+3)+(13*B2)/((B2+1)+(-21*B2+1)/(()+(7)/((-11)+(15*B2-3)/((-16*B2+9)+(2)/((-13*B2)+(1)/((8)+(28*B2)/((-11)+(24*B2-19)/((-2))))))))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-a_wa,97765226,0.728998936,0.728998936,942.516,()+(-17)/((-11*B2-13)+(18)/(()+(8*B2)/((20)+(-B2)/((21*B2-11)+(2*B2)/((-24*B2)+(B2-8)/((7*B2-13)+()/((-20*B2)+()/((17*B2-21))))))))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-wa_a,573149506,0.729001004,0.729001004,969.862,()+(2*B2)/((-3*B2+10)+(-20*B2+17)/(()+(21*B2-4)/((18*B2+14)+(-5)/((-22*B2)+(10)/(()+(2*B2)/((13*B2-9))))))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-wa_a,241406868,0.729041728,0.729041728,912.707,()+(11*B2-14)/((-9*B2-1)+(-8*B2+11)/((7*B2-16)+(32)/((7*B2+2)+(16)/((-20*B2+28)+(1)/(()+(9)/((-4*B2-2)+(8)/((-18*B2)))))))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-a_wa,94074362,0.729044435,0.729044435,977.473,(-2*B2)+(47*B2-6)/((15*B2+19)+(9*B2)/((11*B2)+(-45*B2)/((16*B2-2)+(18)/((-9*B2)+(3*B2)/((6*B2-5)+()/((27*B2))))))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-wa_a,545569627,0.729112653,0.729112653,908.935,(B2)+(51*B2)/((12*B2-17)+(14)/((20*B2-26)+(-23*B2-27)/((4*B2)))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-wa_a,996899548,0.729127498,0.729127498,951.23,(1)+(1)/((1)+(1)/((-10*B2)+(-19*B2-19)/((-18*B2)+(-18*B2)/((1)+(11)/((-B2)+(2*B2)/((-19*B2+27)+(-24)/((-3)))))))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-wa_a,819258426,0.729164558,0.729164558,920.143,(1)+(1)/((1)+(1)/((-23)+(18*B2-21)/((1)+(1)/((-3*B2)+(4)/((1)))))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-a_wa,580714592,0.7291668,0.7291668,902.448,(-6*B2+1)+(21*B2+1)/((15*B2-30)+(-2*B2+17)/((-11*B2+1)+(-6)/((-7*B2+1)+(27*B2-21)/((-6)+(22)/((23*B2+1)))))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-wa_a,982897,0.729179911,0.729179911,907.244,(-1)+(24*B2)/((-11)+(-36*B2-1)/((2*B2-39)+(-15*B2)/((B2-5)+(-B2+24)/((11*B2-11)+(9)/((-17*B2-4)+()/((-13)+(25*B2+16)/((-B2-28)+(-B2)/(()+(-16)/((12)))))))))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-wa_a,242535398,0.729208423,0.729208423,989.771,(4)+(18*B2+9)/((-5*B2+12)+(14)/((-24*B2+16)+(-20*B2+1)/(()+(-16*B2)/((11*B2)+(-2)/(()+(-16*B2)/((12*B2-10))))))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-wa_a,255468158,0.729208513,0.729208513,901.503,()+(1)/((1)+(1)/(()+(20*B2-5)/((-13*B2)+(-8*B2+23)/((-16)+(2*B2+29)/((-24*B2-11)+(-17*B2)/(()+(-21*B2+27)/((23)+(1)/((22)+(1)/((-17)))))))))),
